trx_id,account_id,trx_datetime,trx_type,amount,currency,description,counterparty,posting_date,branch_id,updated_at
1714,755,2025-07-19 05:13:19,debit,172657.89,KZT,Кожа деловой порядок развернуться исполнять.,РАО «Комиссаров»,2025-07-19,5,2025-07-19 05:13:19
1715,384,2025-12-29 14:04:07,debit,46517.06,KZT,Бочок лететь инвалид художественный.,ОАО «Горбунов-Русакова»,2025-12-29,6,2025-12-29 14:04:07
1716,1381,2025-09-23 04:42:04,credit,381418.05,KZT,Магазин полевой помолчать.,ЗАО «Гуляев-Шаров»,2025-09-23,3,2025-09-23 04:42:04
1717,410,2025-07-30 18:35:17,credit,483201.5,KZT,Запретить предоставить дьявол отражение помимо.,Азур Эйр,2025-07-30,5,2025-07-30 18:35:17
1718,1351,2025-09-06 23:49:17,credit,257925.34,KZT,Изба войти райком.,ЭР-Телеком Холдинг,2025-09-06,9,2025-09-06 23:49:17
1719,485,2025-08-18 14:48:35,credit,376967.9,KZT,Триста возможно торговля.,"ЗАО «Бобров, Кузнецов и Рожков»",2025-08-18,10,2025-08-18 14:48:35
1720,619,2025-08-29 14:46:17,credit,42978.19,KZT,Выраженный близко бак.,171 Меридиан,2025-08-29,1,2025-08-29 14:46:17
1721,468,2025-10-14 08:57:51,credit,414960.75,KZT,Вытаскивать упорно вперед развитый.,Втормет,2025-10-14,1,2025-10-14 08:57:51
1722,935,2025-12-01 01:14:11,debit,252692.16,KZT,Грудь цель неожиданно выражение.,Несте Санкт-Петербург (Neste),2025-12-01,2,2025-12-01 01:14:11
1723,31,2025-07-25 06:45:27,transfer,418717.06,KZT,Кожа собеседник уточнить наслаждение желание.,РАО «Воронова-Орлов»,2025-07-25,1,2025-07-25 06:45:27
1724,549,2025-07-26 15:40:36,transfer,449906.55,KZT,Развернуться кузнец умолять.,АО «Одинцова»,2025-07-26,8,2025-07-26 15:40:36
1725,375,2025-11-03 20:36:15,credit,22183.98,KZT,Каюта парень военный висеть еврейский.,АО «Самойлов»,2025-11-03,3,2025-11-03 20:36:15
1726,839,2025-08-11 21:45:02,transfer,47490.4,KZT,Заработать интернет функция.,Красильников Лимитед,2025-08-11,4,2025-08-11 21:45:02
1727,188,2025-07-08 17:23:54,debit,462022.31,KZT,Запустить точно поздравлять.,РАО «Колобов-Носов»,2025-07-08,4,2025-07-08 17:23:54
1728,1472,2025-11-03 22:37:47,credit,471682.86,KZT,Отметить рай засунуть проход.,НПО «Дроздов Щукин»,2025-11-03,9,2025-11-03 22:37:47
1729,810,2025-08-25 03:41:43,debit,101146.44,KZT,Ленинград запустить триста.,Брагина Лимитед,2025-08-25,2,2025-08-25 03:41:43
1730,457,2025-08-23 14:07:45,transfer,250208.25,KZT,Тесно развернуться печатать уточнить.,НПО «Филиппов-Гусев»,2025-08-23,2,2025-08-23 14:07:45
1731,547,2025-12-24 08:10:50,debit,222745.98,KZT,Невыносимый миллиард банк мусор мучительно.,Нефтьмагистраль,2025-12-24,5,2025-12-24 08:10:50
1732,1401,2025-12-13 21:58:56,debit,253241.11,KZT,Костер собеседник палата.,АО «Некрасова-Шашков»,2025-12-13,7,2025-12-13 21:58:56
1733,884,2025-09-01 17:44:54,credit,327799.86,KZT,Мусор июнь умолять тревога.,ИП «Блохина Щукин»,2025-09-01,7,2025-09-01 17:44:54
1734,1114,2025-09-02 14:54:09,debit,305325.67,KZT,Встать пища привлекать.,НПО «Уваров-Щукин»,2025-09-02,2,2025-09-02 14:54:09
1735,856,2025-10-15 23:26:28,debit,344891.74,KZT,Успокоиться редактор четыре иной вскинуть.,ЗАО «Авдеев»,2025-10-15,10,2025-10-15 23:26:28
1736,37,2025-10-18 12:30:33,debit,214348.98,KZT,Исполнять полевой заработать передо.,Шарапов и партнеры,2025-10-18,4,2025-10-18 12:30:33
1737,692,2025-12-02 19:20:42,transfer,377154.13,KZT,Тута растеряться жестокий человечек.,ОАО «Рогова Нестеров»,2025-12-02,9,2025-12-02 19:20:42
1738,1010,2025-07-26 11:24:54,credit,336838.05,KZT,Медицина монета способ социалистический.,"ЗАО «Лебедева, Осипова и Кулаков»",2025-07-26,9,2025-07-26 11:24:54
1739,1051,2025-09-23 21:26:43,transfer,196587.17,KZT,Торговля полоска.,ООО «Евсеев-Авдеев»,2025-09-23,3,2025-09-23 21:26:43
1740,1467,2025-11-10 22:50:25,debit,345549.18,KZT,Протягивать терапия.,ЗАО «Горбунова Сафонова»,2025-11-10,4,2025-11-10 22:50:25
1741,1103,2025-12-30 11:35:51,credit,79028.5,KZT,Функция художественный поймать.,"АО «Хохлова, Гущин и Нестеров»",2025-12-30,10,2025-12-30 11:35:51
1742,1095,2025-08-15 01:03:49,credit,131245.86,KZT,Левый терапия.,РАО «Антонова Максимова»,2025-08-15,6,2025-08-15 01:03:49
1743,1292,2025-11-28 03:21:47,credit,337343.94,KZT,Поздравлять советовать дошлый.,ЗАО «Козлов Шестаков»,2025-11-28,7,2025-11-28 03:21:47
1744,5,2025-10-15 11:04:40,debit,4073.2,KZT,Военный вообще самостоятельно житель посвятить.,НПО «Симонов Мартынов»,2025-10-15,10,2025-10-15 11:04:40
1745,1382,2025-11-20 13:14:10,credit,321699.98,KZT,Спорт прежде роскошный расстройство.,ЗАО «Артемьева-Фокин»,2025-11-20,9,2025-11-20 13:14:10
1746,279,2025-09-08 22:13:59,credit,439313.32,KZT,Пространство упор кузнец миллиард грудь.,ОАО «Калашникова-Баранова»,2025-09-08,1,2025-09-08 22:13:59
1747,87,2025-08-26 05:29:18,transfer,132906.44,KZT,Кожа доставать человечек сбросить носок.,ИП «Козлова Ситникова»,2025-08-26,8,2025-08-26 05:29:18
1748,1493,2025-07-19 22:15:15,credit,140136.91,KZT,Очутиться анализ подробность.,Рогова Инк,2025-07-19,9,2025-07-19 22:15:15
1749,199,2025-11-22 11:58:57,credit,437422.16,KZT,Цвет гулять поколение умолять.,Октоблу (Decathlon),2025-11-22,9,2025-11-22 11:58:57
1750,745,2025-08-19 07:10:57,transfer,358365.97,KZT,Мгновение домашний висеть столетие.,АО «Попов»,2025-08-19,9,2025-08-19 07:10:57
1751,884,2025-11-11 16:58:51,debit,200151.08,KZT,Протягивать соответствие сынок теория июнь.,"АО «Наумова, Гусев и Николаев»",2025-11-11,2,2025-11-11 16:58:51
1752,1171,2025-07-10 06:45:32,debit,30378.47,KZT,Естественный непривычный.,АО «Сазонов Владимирова»,2025-07-10,6,2025-07-10 06:45:32
1753,395,2025-09-12 10:57:56,debit,313919.42,KZT,Прежний засунуть.,ОАО «Киселев»,2025-09-12,3,2025-09-12 10:57:56
1754,370,2025-09-20 01:24:36,debit,324122.04,KZT,Карандаш ягода призыв деньги.,"ООО «Молчанова, Ершов и Осипова»",2025-09-20,3,2025-09-20 01:24:36
1755,1346,2025-08-31 00:07:34,debit,178965.5,KZT,Прошептать актриса рот наткнуться.,ЗАО «Иванова-Гурьев»,2025-08-31,2,2025-08-31 00:07:34
1756,981,2025-11-05 06:01:19,credit,447715.81,KZT,Запустить термин еврейский секунда правление.,РАО «Морозов Панова»,2025-11-05,8,2025-11-05 06:01:19
1757,561,2025-11-09 00:38:42,credit,393526.76,KZT,Светило бабочка песня.,ЗАО «Давыдов»,2025-11-09,7,2025-11-09 00:38:42
1758,66,2025-10-04 18:55:49,credit,256984.47,KZT,Анализ командир карман очутиться заложить.,Доронин Инкорпорэйтед,2025-10-04,6,2025-10-04 18:55:49
1759,142,2025-10-21 23:56:52,transfer,139833.5,KZT,Грудь тысяча полюбить степь.,ЗАО «Белов»,2025-10-21,7,2025-10-21 23:56:52
1760,730,2025-07-16 23:54:16,debit,383129.25,KZT,Издали падать правый эффект монета.,"ОАО «Капустина, Королева и Мишин»",2025-07-16,7,2025-07-16 23:54:16
1761,137,2025-10-02 00:28:48,credit,457293.75,KZT,Хозяйка разнообразный.,ООО «Сазонов»,2025-10-02,6,2025-10-02 00:28:48
1762,1169,2025-08-30 13:23:20,transfer,188064.16,KZT,Необычный крыса вскакивать даль военный.,ОАО «Дементьева-Кузьмина»,2025-08-30,2,2025-08-30 13:23:20
1763,596,2025-07-13 07:36:55,transfer,146713.03,KZT,Стакан трубка посвятить.,ЗАО «Федосеева-Артемьев»,2025-07-13,9,2025-07-13 07:36:55
1764,892,2025-08-16 12:19:26,transfer,361172.09,KZT,Сверкающий умирать палка протягивать сынок.,АО «Никонов Полякова»,2025-08-16,8,2025-08-16 12:19:26
1765,125,2025-11-08 15:41:52,credit,110358.11,KZT,Житель реклама.,АСЦ-Холдинг,2025-11-08,7,2025-11-08 15:41:52
1766,1114,2025-09-12 17:54:41,credit,443641.18,KZT,Правление тусклый монета банда оборот.,РАО «Лебедев»,2025-09-12,2,2025-09-12 17:54:41
1767,1134,2025-11-01 05:23:17,debit,417009.61,KZT,Бригада ученый возмутиться.,РАО «Беспалова Дорофеева»,2025-11-01,9,2025-11-01 05:23:17
1768,280,2025-10-01 01:12:17,debit,209556.6,KZT,Вскакивать угроза выражение.,Поляков и партнеры,2025-10-01,9,2025-10-01 01:12:17
1769,121,2025-09-06 14:33:23,credit,416218.89,KZT,Издали блин блин танцевать.,ООО «Коновалова-Сазонов»,2025-09-06,8,2025-09-06 14:33:23
1770,736,2025-10-28 22:58:21,credit,53352.49,KZT,Издали успокоиться страсть.,Эркафарм,2025-10-28,6,2025-10-28 22:58:21
1771,1076,2025-07-25 09:04:23,credit,493951.19,KZT,Протягивать провинция магазин висеть тысяча.,"ОАО «Иванов, Цветков и Куликова»",2025-07-25,6,2025-07-25 09:04:23
1772,185,2025-08-17 22:36:15,debit,264310.11,KZT,Сынок ложиться шлем предоставить голубчик.,Кока-Кола Эйчбиси Евразия (Coca-Cola),2025-08-17,5,2025-08-17 22:36:15
1773,493,2025-12-21 12:57:56,debit,395218.88,KZT,Граница засунуть заведение.,АО «Маслов Пономарев»,2025-12-21,2,2025-12-21 12:57:56
1774,452,2025-10-26 12:33:38,transfer,299919.01,KZT,Дьявол необычный терапия.,"РАО «Денисова, Тетерин и Гуляева»",2025-10-26,1,2025-10-26 12:33:38
1775,1172,2025-08-29 09:23:41,credit,356951.98,KZT,Плавно медицина.,Щукин Инкорпорэйтед,2025-08-29,6,2025-08-29 09:23:41
1776,984,2025-09-22 14:26:32,credit,13514.56,KZT,Основание умирать задрать.,Банковский холдинг Альфа-банка,2025-09-22,5,2025-09-22 14:26:32
1777,642,2025-10-22 23:30:48,debit,125488.23,KZT,Банк вздрогнуть печатать неудобно мелькнуть.,Мясникова Инкорпорэйтед,2025-10-22,5,2025-10-22 23:30:48
1778,297,2025-10-14 01:47:53,credit,209593.11,KZT,Пропадать штаб инвалид.,Комацу СНГ (Komatsu),2025-10-14,5,2025-10-14 01:47:53
1779,1145,2025-09-27 23:31:19,credit,437381.35,KZT,Ответить природа выражение угол.,НПО «Шарова»,2025-09-27,9,2025-09-27 23:31:19
1780,158,2025-07-31 03:21:16,credit,124945.28,KZT,Угроза холодно сустав.,ОАО «Савин»,2025-07-31,3,2025-07-31 03:21:16
1781,434,2025-10-15 15:13:40,credit,466977.78,KZT,Карандаш следовательно совещание.,РАО «Горбунова»,2025-10-15,7,2025-10-15 15:13:40
1782,740,2025-10-15 07:21:07,transfer,203466.19,KZT,Смеяться поймать неожиданно заявление услать.,Рено Россия (Renault),2025-10-15,3,2025-10-15 07:21:07
1783,235,2025-11-10 20:00:40,credit,183750.06,KZT,Смелый устройство печатать гулять анализ.,АО «Попова»,2025-11-10,8,2025-11-10 20:00:40
1784,1224,2025-07-26 07:56:48,transfer,67952.38,KZT,Бабочка наслаждение изображать хозяйка.,ОАО «Федосеев»,2025-07-26,4,2025-07-26 07:56:48
1785,642,2025-09-16 22:45:24,credit,436047.55,KZT,Лететь возникновение демократия пространство.,АО «Емельянов Князева»,2025-09-16,2,2025-09-16 22:45:24
1786,292,2025-08-11 22:14:29,transfer,28472.38,KZT,Интеллектуальный уничтожение очередной умолять.,РАО «Матвеева»,2025-08-11,9,2025-08-11 22:14:29
1787,53,2025-09-28 17:06:13,transfer,447341.74,KZT,Бровь цель скользить иной.,"ЗАО «Зиновьев, Игнатьев и Константинов»",2025-09-28,8,2025-09-28 17:06:13
1788,1039,2025-12-08 16:07:07,debit,387490.3,KZT,Господь ныне лапа.,Дикси Групп,2025-12-08,5,2025-12-08 16:07:07
1789,59,2025-08-11 04:42:40,credit,259218.62,KZT,Порода задержать госпожа товар.,РАО «Фомичев-Филатова»,2025-08-11,9,2025-08-11 04:42:40
1790,1404,2025-12-06 09:54:33,credit,114465.82,KZT,Господь сходить металл теория.,НПО «Тимофеев Федосеева»,2025-12-06,1,2025-12-06 09:54:33
