transaction_id,client_id,account_id,card_id,transaction_time,amount,currency,transaction_type,merchant_name,merchant_category,city,status
2684,1658,763,2300,2025-08-27 23:42:33,23415.98,EUR,deposit,H&M,electronics,Актобе,declined
2685,1417,1515,1697,2025-05-02 08:56:05,426727.98,USD,transfer,Air Astana,transport,Павлодар,success
2686,1509,2108,1985,2025-11-17 14:54:44,355280.41,KZT,cash_withdrawal,Kaspi Store,clothing,Караганда,declined
2687,1540,761,2264,2025-05-12 21:04:41,56407.07,KZT,cash_withdrawal,Coffee Boom,marketplace,Алматы,success
2688,1524,1996,1102,2025-08-19 00:41:02,169746.0,EUR,cash_withdrawal,Technodom,marketplace,Павлодар,success
2689,905,1853,2397,2026-01-20 05:37:11,340031.2,USD,cash_withdrawal,H&M,clothing,Шымкент,success
2690,835,2095,2387,2025-07-17 03:25:52,455090.43,USD,cash_withdrawal,Green Bazaar,travel,Павлодар,success
2691,733,93,2254,2026-01-29 11:48:30,483554.35,USD,cash_withdrawal,Glovo,supermarket,Караганда,success
2692,1154,259,1502,2025-11-30 15:48:34,155574.86,USD,purchase,Glovo,marketplace,Усть-Каменогорск,success
2693,1480,1251,2390,2025-09-05 16:37:39,354898.14,USD,deposit,Green Bazaar,marketplace,Астана,success
2694,1311,2556,511,2025-06-29 01:17:17,409400.29,KZT,purchase,Green Bazaar,marketplace,Астана,success
2695,1701,1376,1293,2025-07-13 22:51:07,265447.95,KZT,deposit,Magnum,clothing,Актобе,declined
2696,695,849,1939,2025-09-13 05:13:29,326404.0,USD,cash_withdrawal,Ramstore,electronics,Шымкент,success
2697,1529,2844,1564,2026-04-11 11:54:53,177260.47,USD,purchase,Coffee Boom,electronics,Астана,success
2698,231,1588,586,2026-01-21 18:47:46,368626.42,KZT,purchase,H&M,marketplace,Усть-Каменогорск,success
2699,1003,1175,247,2025-06-27 15:53:12,81432.37,USD,purchase,H&M,food_delivery,Тараз,declined
2700,577,2419,54,2025-12-20 16:25:43,105771.62,USD,deposit,Sulpak,restaurant,Павлодар,success
2701,852,2631,1802,2025-11-12 09:16:39,316207.66,USD,transfer,Glovo,food_delivery,Астана,success
2702,12,1858,2065,2025-08-01 09:33:29,10524.43,USD,cash_withdrawal,Small,restaurant,Караганда,success
2703,371,561,1928,2025-06-23 01:03:28,460728.36,USD,purchase,Technodom,food_delivery,Павлодар,success
2704,112,1032,2375,2025-06-06 02:55:44,114761.98,KZT,purchase,Glovo,travel,Астана,success
2705,619,40,1469,2025-07-09 22:30:57,359671.34,EUR,deposit,Small,food_delivery,Астана,success
2706,656,687,1357,2025-11-04 00:49:00,307795.63,EUR,transfer,Ramstore,marketplace,Актобе,success
2707,1009,2021,764,2025-10-08 01:52:18,141054.22,KZT,deposit,Ramstore,electronics,Павлодар,success
2708,1003,2969,451,2025-08-11 04:25:36,450676.53,USD,transfer,Glovo,food_delivery,Караганда,success
2709,720,736,1791,2025-11-14 04:09:18,188605.26,KZT,purchase,Yandex Go,transport,Алматы,success
2710,652,1286,1437,2025-05-20 10:43:07,118983.57,USD,deposit,Yandex Go,travel,Актобе,declined
2711,1103,1231,435,2025-12-19 21:47:31,303876.16,EUR,cash_withdrawal,Kaspi Store,electronics,Алматы,success
2712,1387,1296,1090,2025-08-25 01:20:25,7652.91,KZT,deposit,Glovo,electronics,Тараз,success
2713,1262,141,2041,2025-07-03 18:22:44,475611.84,EUR,purchase,Green Bazaar,travel,Алматы,declined
2714,189,2898,448,2025-08-05 21:50:15,466040.14,EUR,cash_withdrawal,Yandex Go,restaurant,Шымкент,success
2715,1344,1641,629,2025-10-23 03:52:02,230481.12,USD,cash_withdrawal,Yandex Go,electronics,Алматы,success
2716,386,2230,1397,2025-11-12 16:15:59,181283.23,KZT,deposit,Small,electronics,Павлодар,success
2717,1130,1690,1980,2025-05-19 23:37:56,474484.26,EUR,transfer,Kaspi Store,restaurant,Астана,success
2718,1777,346,2046,2026-04-10 06:45:40,407667.19,USD,transfer,Ramstore,electronics,Алматы,success
2719,1764,2483,80,2025-05-29 21:41:20,20956.66,KZT,transfer,Air Astana,food_delivery,Алматы,success
2720,1088,1564,1348,2026-02-12 19:01:41,53152.81,USD,cash_withdrawal,Burger King,marketplace,Караганда,declined
2721,822,2472,1079,2026-02-03 19:45:39,75621.35,KZT,transfer,Air Astana,food_delivery,Астана,success
2722,1701,1376,1293,2025-09-21 07:54:36,471723.17,EUR,deposit,Green Bazaar,electronics,Тараз,success
2723,1335,236,2302,2026-04-19 16:19:34,387924.67,KZT,deposit,KFC,travel,Усть-Каменогорск,success
2724,1871,2078,1959,2025-11-15 12:32:01,113396.68,USD,deposit,Air Astana,transport,Караганда,success
2725,1261,2542,886,2026-04-22 00:42:39,209769.86,EUR,deposit,Air Astana,restaurant,Караганда,success
2726,1511,556,164,2026-04-10 05:44:31,234139.4,KZT,cash_withdrawal,Green Bazaar,transport,Павлодар,success
2727,898,2251,1682,2026-01-01 13:58:51,3526.49,USD,cash_withdrawal,Air Astana,restaurant,Усть-Каменогорск,success
2728,1623,2842,748,2025-04-26 22:01:32,8742.77,EUR,deposit,Yandex Go,food_delivery,Актобе,success
2729,498,1045,236,2026-01-03 14:21:08,333697.04,EUR,deposit,Ramstore,transport,Павлодар,declined
2730,182,975,1462,2025-07-02 11:11:20,274774.44,USD,cash_withdrawal,Small,restaurant,Алматы,success
2731,749,395,1277,2025-06-29 05:21:42,393720.14,USD,cash_withdrawal,Burger King,clothing,Караганда,success
2732,1398,933,510,2025-07-21 12:30:01,279371.21,KZT,purchase,Small,supermarket,Тараз,success
2733,1704,2432,1447,2025-10-07 19:19:44,273617.41,KZT,cash_withdrawal,H&M,transport,Алматы,success
2734,1744,56,2225,2025-12-15 06:02:31,331586.4,EUR,purchase,Coffee Boom,clothing,Шымкент,declined
2735,1570,499,553,2025-07-13 11:53:11,206976.13,KZT,cash_withdrawal,Burger King,food_delivery,Усть-Каменогорск,success
2736,1106,310,385,2025-06-23 08:47:20,497556.96,USD,purchase,Burger King,transport,Караганда,success
2737,1834,39,2423,2025-11-27 05:25:05,89529.39,EUR,purchase,Small,electronics,Шымкент,success
2738,1783,2072,1152,2026-01-29 18:00:49,181393.38,EUR,deposit,Small,transport,Шымкент,success
2739,138,2008,1265,2025-06-09 20:27:30,209398.91,USD,purchase,Technodom,electronics,Астана,declined
2740,1761,983,1998,2025-08-31 01:06:51,482085.01,EUR,purchase,Ramstore,restaurant,Шымкент,success
2741,1830,1389,2439,2026-01-17 05:38:32,366864.7,KZT,cash_withdrawal,KFC,supermarket,Усть-Каменогорск,declined
2742,1966,1452,744,2026-03-19 11:23:53,213781.51,KZT,deposit,Small,restaurant,Тараз,declined
2743,1903,865,496,2025-06-27 15:09:40,269530.89,KZT,transfer,Sulpak,electronics,Астана,success
2744,621,2584,710,2025-05-12 12:46:55,20685.55,KZT,purchase,Green Bazaar,marketplace,Астана,success
2745,1379,1023,1819,2025-09-15 22:44:02,297620.57,EUR,purchase,Air Astana,clothing,Павлодар,success
2746,283,927,522,2025-12-13 05:00:01,51258.04,EUR,deposit,Kaspi Store,travel,Астана,success
2747,447,723,1918,2025-09-20 09:56:45,77760.09,USD,transfer,Yandex Go,food_delivery,Тараз,success
2748,1162,596,2483,2026-02-21 16:25:29,19610.76,EUR,purchase,Coffee Boom,transport,Тараз,success
2749,1326,880,128,2025-07-12 21:42:12,37627.12,EUR,transfer,Burger King,food_delivery,Караганда,success
2750,869,1421,1585,2025-08-12 08:09:53,443064.37,EUR,deposit,Coffee Boom,marketplace,Павлодар,success
2751,1656,2834,1217,2026-03-31 08:31:35,11264.11,KZT,transfer,Small,supermarket,Актобе,success
2752,899,1755,1261,2026-02-01 08:24:31,267095.54,EUR,cash_withdrawal,Air Astana,food_delivery,Караганда,success
2753,171,1169,2325,2025-10-22 16:11:48,258247.5,USD,cash_withdrawal,Sulpak,clothing,Тараз,declined
2754,1864,559,2141,2025-07-03 21:00:15,115001.06,KZT,purchase,Air Astana,food_delivery,Тараз,declined
2755,94,615,1609,2025-07-17 07:54:53,323894.19,USD,transfer,Air Astana,restaurant,Астана,success
2756,250,2319,1286,2026-02-01 12:05:07,319916.45,KZT,transfer,Magnum,restaurant,Усть-Каменогорск,success
2757,175,1425,1740,2026-03-31 03:22:41,195834.94,EUR,cash_withdrawal,H&M,marketplace,Павлодар,success
2758,904,2297,2102,2025-10-17 12:39:43,186442.93,USD,transfer,Small,restaurant,Павлодар,declined
2759,1578,1964,257,2025-12-16 13:43:39,77751.59,EUR,purchase,Magnum,restaurant,Тараз,declined
2760,1921,228,558,2025-06-19 11:49:13,306542.92,USD,cash_withdrawal,Sulpak,clothing,Павлодар,success
2761,1130,192,1371,2025-07-17 07:01:30,198551.89,EUR,cash_withdrawal,Burger King,supermarket,Актобе,success
2762,1958,1074,17,2025-12-31 05:28:05,67890.53,EUR,transfer,Glovo,marketplace,Актобе,success
2763,685,1968,271,2025-08-19 18:51:41,260445.64,EUR,purchase,Small,food_delivery,Шымкент,success
2764,906,2989,494,2025-10-04 14:32:42,395355.89,KZT,purchase,H&M,supermarket,Алматы,success
2765,729,509,872,2025-10-21 02:29:28,249336.91,EUR,purchase,Zara,food_delivery,Астана,success
2766,843,576,1116,2026-04-20 14:40:40,34056.28,KZT,cash_withdrawal,Air Astana,clothing,Караганда,declined
2767,985,2111,1149,2025-10-05 18:17:29,364605.38,USD,deposit,Technodom,clothing,Усть-Каменогорск,success
2768,423,1591,1474,2025-11-14 18:47:57,448867.5,KZT,transfer,Magnum,transport,Караганда,success
2769,1024,2163,979,2025-09-15 23:05:19,132723.39,KZT,purchase,Air Astana,restaurant,Актобе,success
2770,1538,978,2495,2025-05-08 13:42:12,287745.16,KZT,purchase,Coffee Boom,restaurant,Усть-Каменогорск,success
2771,349,2612,1088,2025-10-13 09:05:22,307805.55,KZT,purchase,Technodom,restaurant,Актобе,success
2772,1340,709,2358,2026-04-19 08:28:43,113839.91,KZT,deposit,Glovo,food_delivery,Актобе,success
2773,1039,1921,566,2026-01-07 01:13:29,469345.58,KZT,cash_withdrawal,Small,transport,Актобе,success
2774,1520,2091,812,2025-10-17 02:34:07,43036.11,EUR,transfer,Glovo,food_delivery,Тараз,declined
2775,127,2331,337,2026-01-04 10:55:33,384708.56,EUR,transfer,Kaspi Store,food_delivery,Караганда,success
2776,1584,1910,771,2026-03-16 11:46:38,131823.97,EUR,cash_withdrawal,Ramstore,electronics,Астана,declined
2777,1465,1172,1700,2026-02-09 05:48:10,458260.16,USD,deposit,H&M,restaurant,Усть-Каменогорск,success
2778,697,2666,2178,2025-06-08 09:59:54,15911.26,USD,transfer,H&M,marketplace,Тараз,success
2779,655,1229,540,2026-01-26 04:00:34,115326.22,USD,transfer,Sulpak,food_delivery,Актобе,success
2780,1469,2379,1031,2025-05-06 04:28:51,369986.54,EUR,cash_withdrawal,Coffee Boom,food_delivery,Тараз,declined
2781,533,2539,299,2026-03-24 13:07:34,425455.88,EUR,deposit,Glovo,food_delivery,Алматы,success
2782,1164,705,1538,2025-12-05 21:22:44,102140.28,KZT,deposit,Small,electronics,Шымкент,declined
2783,1605,337,2235,2025-07-27 12:35:58,33788.27,EUR,transfer,Ramstore,restaurant,Караганда,success
2784,1568,1745,501,2026-02-24 14:21:33,85027.92,EUR,transfer,Glovo,marketplace,Караганда,success
2785,20,2018,2287,2025-08-23 02:51:24,170936.67,USD,cash_withdrawal,Kaspi Store,marketplace,Актобе,declined
2786,1756,2407,841,2025-11-04 18:22:20,399259.04,EUR,transfer,Small,transport,Караганда,success
2787,1604,1465,2154,2026-01-06 18:06:18,17739.7,KZT,transfer,Glovo,electronics,Усть-Каменогорск,success
2788,1189,2426,47,2025-07-30 15:35:25,468368.15,EUR,purchase,Ramstore,restaurant,Алматы,success
2789,1157,2087,1977,2025-12-06 12:10:25,462652.46,KZT,cash_withdrawal,Ramstore,restaurant,Алматы,success
2790,1967,480,270,2025-12-30 12:10:16,246127.24,EUR,cash_withdrawal,Ramstore,restaurant,Павлодар,success
2791,306,502,1899,2025-07-25 16:33:08,30934.23,KZT,cash_withdrawal,Coffee Boom,clothing,Караганда,declined
2792,422,980,550,2025-07-07 14:23:07,41448.47,USD,purchase,Technodom,transport,Астана,success
2793,968,913,23,2025-11-30 18:29:57,50287.68,KZT,deposit,Kaspi Store,electronics,Караганда,success
2794,1099,2246,2003,2025-07-22 19:46:31,290189.56,KZT,purchase,Kaspi Store,travel,Алматы,success
2795,1298,1209,1050,2026-02-12 13:25:37,11296.63,KZT,purchase,Small,transport,Тараз,declined
2796,1948,1166,1544,2026-01-08 00:52:04,449363.04,KZT,transfer,Yandex Go,restaurant,Караганда,success
2797,906,2531,1590,2026-01-21 02:20:40,371150.82,EUR,purchase,Burger King,clothing,Астана,success
2798,909,1871,2160,2025-05-11 12:38:53,294864.87,USD,purchase,Technodom,marketplace,Актобе,success
2799,1222,1575,2312,2026-03-22 02:46:12,326243.56,USD,cash_withdrawal,KFC,electronics,Тараз,success
2800,145,1673,952,2025-10-12 05:18:01,156162.35,KZT,purchase,Sulpak,supermarket,Астана,success
2801,235,1718,895,2025-08-24 13:18:41,369788.6,EUR,transfer,Glovo,restaurant,Усть-Каменогорск,success
2802,1563,1813,1524,2025-12-14 23:20:29,172370.56,EUR,deposit,H&M,travel,Караганда,success
2803,666,1972,1163,2026-01-04 02:43:37,448423.14,KZT,transfer,KFC,restaurant,Актобе,success
2804,335,2073,2195,2025-12-15 16:30:46,211956.79,EUR,transfer,Sulpak,supermarket,Шымкент,declined
2805,1194,841,358,2026-04-19 13:48:39,352435.35,KZT,purchase,Magnum,supermarket,Шымкент,success
2806,1497,66,1132,2025-09-06 21:03:08,13436.05,EUR,cash_withdrawal,Ramstore,electronics,Шымкент,declined
2807,1261,2542,886,2025-11-15 09:24:50,136998.0,USD,purchase,Small,clothing,Астана,success
2808,1627,168,1747,2025-05-27 03:25:26,192914.85,EUR,deposit,Glovo,electronics,Шымкент,success
2809,837,1714,1066,2025-08-12 10:05:21,117046.63,EUR,transfer,Zara,marketplace,Актобе,success
2810,1215,1754,2242,2025-06-28 23:37:13,329590.66,KZT,deposit,Kaspi Store,marketplace,Шымкент,declined
2811,1754,283,469,2026-02-12 00:40:37,408070.39,EUR,cash_withdrawal,Magnum,restaurant,Астана,declined
2812,333,2092,2023,2025-05-16 04:09:01,349883.59,KZT,purchase,Coffee Boom,transport,Актобе,success
2813,1222,1575,2312,2025-08-12 05:52:48,8318.36,USD,cash_withdrawal,Kaspi Store,restaurant,Тараз,success
2814,150,2755,1231,2025-08-10 19:38:25,169882.0,KZT,transfer,Magnum,clothing,Актобе,success
2815,927,116,1247,2025-04-23 13:26:19,62076.77,EUR,transfer,Glovo,transport,Усть-Каменогорск,declined
2816,1143,359,648,2026-04-02 19:32:49,69436.8,USD,deposit,Zara,food_delivery,Астана,success
2817,1840,208,1307,2025-08-11 12:39:17,481668.67,USD,deposit,Zara,transport,Караганда,success
2818,886,2417,2052,2025-07-05 08:57:05,430570.05,EUR,transfer,Zara,marketplace,Караганда,declined
2819,1427,1242,30,2025-07-16 17:41:35,248205.31,KZT,deposit,Burger King,restaurant,Усть-Каменогорск,success
2820,1025,1849,2299,2025-11-04 00:57:18,330480.96,KZT,purchase,Kaspi Store,food_delivery,Павлодар,success
2821,1534,1980,1577,2025-12-28 14:46:24,120591.08,USD,transfer,Air Astana,supermarket,Алматы,success
2822,343,719,61,2026-03-15 20:00:55,302235.5,EUR,cash_withdrawal,Magnum,clothing,Павлодар,success
2823,1003,2969,451,2025-07-25 09:31:20,140866.25,EUR,transfer,Burger King,clothing,Актобе,success
2824,1839,1263,2346,2026-01-10 17:55:24,154727.45,USD,cash_withdrawal,Air Astana,clothing,Актобе,success
2825,397,718,2471,2026-03-10 04:46:15,331790.61,EUR,purchase,Ramstore,transport,Астана,success
2826,519,885,2467,2026-04-07 19:10:39,25424.22,USD,deposit,Coffee Boom,transport,Павлодар,success
2827,728,2074,1703,2025-08-01 04:40:02,43000.11,EUR,deposit,KFC,transport,Тараз,success
2828,1229,1511,1130,2026-01-27 12:52:52,112262.23,EUR,deposit,Kaspi Store,supermarket,Усть-Каменогорск,declined
2829,583,292,35,2025-06-10 02:37:20,239033.82,KZT,purchase,Zara,electronics,Шымкент,success
2830,1279,1958,1093,2026-01-14 14:24:23,151126.19,USD,deposit,Coffee Boom,electronics,Шымкент,success
2831,209,1145,2239,2025-10-24 12:54:22,490448.27,EUR,deposit,Technodom,food_delivery,Павлодар,declined
2832,1730,2596,1638,2025-10-23 11:08:36,381290.39,USD,purchase,Air Astana,restaurant,Караганда,success
2833,1083,2796,1385,2025-09-15 21:48:57,53360.83,EUR,transfer,Sulpak,transport,Актобе,declined
2834,389,49,909,2026-02-16 01:32:40,224925.71,EUR,purchase,Small,transport,Павлодар,success
2835,1939,2298,391,2026-03-02 13:56:52,289340.79,EUR,purchase,Zara,electronics,Тараз,declined
2836,1152,1790,1275,2025-07-24 02:02:15,411960.48,EUR,transfer,Kaspi Store,electronics,Шымкент,success
2837,256,1197,848,2025-07-18 09:10:51,30628.06,KZT,purchase,KFC,food_delivery,Усть-Каменогорск,success
2838,1948,1166,1544,2025-11-03 18:26:00,357128.18,KZT,transfer,Glovo,supermarket,Усть-Каменогорск,success
2839,1039,108,1673,2026-04-11 07:07:36,406435.65,KZT,transfer,Zara,supermarket,Актобе,success
2840,1106,1765,1679,2025-06-18 18:11:08,208721.45,USD,cash_withdrawal,Glovo,electronics,Усть-Каменогорск,success
2841,790,1850,1486,2025-08-26 04:56:37,144597.02,EUR,purchase,Glovo,marketplace,Тараз,declined
2842,1331,2765,1626,2025-12-20 01:19:44,205965.64,KZT,cash_withdrawal,Zara,travel,Павлодар,declined
2843,924,446,793,2026-02-02 11:44:50,17236.43,EUR,deposit,Glovo,travel,Астана,success
2844,1462,1994,933,2026-02-27 11:23:46,75440.27,KZT,cash_withdrawal,Sulpak,supermarket,Павлодар,success
2845,628,2618,2315,2025-05-05 12:36:38,250881.28,EUR,deposit,H&M,transport,Астана,success
2846,1031,1971,2081,2025-05-09 02:32:36,15184.01,KZT,purchase,Technodom,transport,Усть-Каменогорск,declined
2847,284,971,1209,2026-03-16 10:12:57,193588.43,KZT,transfer,Technodom,clothing,Караганда,success
2848,1415,731,1748,2026-04-01 01:28:53,61868.34,USD,purchase,Magnum,food_delivery,Астана,success
2849,1522,939,1963,2025-10-12 08:35:45,353749.24,EUR,purchase,Ramstore,restaurant,Астана,success
2850,345,1845,1113,2025-06-30 12:24:33,332157.66,EUR,purchase,Ramstore,clothing,Алматы,declined
2851,1007,358,2378,2026-03-03 13:30:38,419449.19,KZT,transfer,Kaspi Store,electronics,Астана,declined
2852,951,1040,1635,2025-12-12 12:47:13,463706.3,KZT,purchase,Magnum,clothing,Астана,success
2853,1894,2725,78,2025-06-27 18:36:44,440778.64,USD,transfer,Coffee Boom,food_delivery,Алматы,success
